85,87,7,0.00989844309,1.6352,1.7375,0.0943,0.9082,0.0943,0.8590,1.6352,1.7375,0.0943,0.9923,1.6352,1.7375,4.5775,-1.1793,-0.8108,5.0702,-1.754,4.9099
87,88,7,0.02030641056,1.0617,1.7301,0.0943,0.9082,0.0943,0.8590,1.0617,1.7301,0.0943,0.9923,1.0617,1.7301,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
88,89,7,0.02103962857,1.0617,1.7301,0.0943,0.9082,0.0943,0.8590,1.0617,1.7301,0.0943,0.9923,1.0617,1.7301,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
85,90,7,0.00684129683,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
90,91,7,0.02189712081,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
91,92,7,0.02565020282,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
92,93,7,0.01429153742,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
93,94,7,0.00621371192,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
94,95,7,0.01374473077,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
95,96,7,0.04494999205,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
93,97,7,0.01160721387,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
97,98,7,0.02440124672,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
98,99,7,0.01875298258,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
94,100,7,0.02922930088,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
100,101,7,0.02885647817,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
101,102,7,0.00712712757,1.0617,1.7301,0.0943,0.9082,0.0943,0.8590,1.0617,1.7301,0.0943,0.9923,1.0617,1.7301,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
102,103,7,0.02185362483,1.0617,1.7301,0.0943,0.9082,0.0943,0.8590,1.0617,1.7301,0.0943,0.9923,1.0617,1.7301,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
101,104,7,0.01303015390,1.0617,1.7301,0.0943,0.9082,0.0943,0.8590,1.0617,1.7301,0.0943,0.9923,1.0617,1.7301,5.1395,-1.7692,-1.0245,5.5443,-1.7692,5.1395
104,105,7,0.01051981428,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
105,106,7,0.01037689891,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
106,107,7,0.00986737453,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
107,108,7,0.00973067287,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
101,109,7,0.05666283902,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
109,110,7,0.00807782550,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
110,111,7,0.01329112980,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
110,112,7,0.01243985127,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
112,113,7,0.01375715820,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
113,114,7,0.00655546608,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
114,115,7,0.01950484172,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
115,116,7,0.00960639863,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
116,117,7,0.01688886901,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
116,118,7,0.02141866500,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
116,119,7,0.01309229102,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
110,120,7,0.00549292134,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
120,121,7,0.02238179034,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
121,122,7,0.02160507635,0.3911,1.6743,0.0942,1.2533,0.0942,1.1692,0.3911,1.6743,0.0942,1.2533,0.3911,1.6743,21.9142,-12.1742,-5.1714,27.4731,-12.1507,21.9142
122,123,7,0.01440338424,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
123,124,7,0.00411347729,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
124,125,7,0.01284374254,0.3116,1.4964,0.0943,0.9923,0.0943,0.9082,0.3116,1.4964,0.0943,0.9923,0.3116,1.4964,6.0085,-2.2497,-1.2054,6.6090,-2.2497,6.0085
123,126,7,0.01480727551,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
126,127,7,0.00902230971,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
127,128,7,0.02217052414,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
123,129,7,0.01576418715,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
129,130,7,0.01967261195,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
130,131,7,0.00898502744,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
131,132,7,0.03608923885,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
132,133,7,0.01115361290,0.8937,1.7338,0.0942,1.2533,0.0942,1.1692,0.8937,1.7338,0.0942,1.2533,0.8937,1.7338,18.4748,-9.4656,-4.6501,22.1676,-9.4473,18.4748
